V1,V2,V3
-119.516666666667,34.95,790
-119.483333333333,34.95,886
-119.45,34.95,1080
-119.416666666667,34.95,1147
-119.383333333333,34.95,1051
-119.35,34.95,960
-119.316666666667,34.95,790
-119.283333333333,34.95,1001
-119.25,34.95,989
-119.216666666667,34.95,1016
-119.183333333333,34.95,916
-119.15,34.95,1127
-119.116666666667,34.95,980
-119.083333333333,34.95,1125
-119.05,34.95,1020
-119.016666666667,34.95,744
-118.983333333333,34.95,584
-118.95,34.95,527
-118.916666666667,34.95,521
-118.883333333333,34.95,475
-118.85,34.95,486
-118.816666666667,34.95,927
-118.783333333333,34.95,1211
-118.75,34.95,1174
-118.716666666667,34.95,1450
-118.683333333333,34.95,1604
-118.65,34.95,1721
-118.616666666667,34.95,1758
-118.583333333333,34.95,1479
-118.55,34.95,1271
-118.516666666667,34.95,1140
-118.483333333333,34.95,1120
-118.45,34.95,1089
-118.416666666667,34.95,1038
-118.383333333333,34.95,984
-118.35,34.95,923
-118.316666666667,34.95,863
-118.283333333333,34.95,847
-118.25,34.95,853
-118.216666666667,34.95,825
-118.183333333333,34.95,794
-118.15,34.95,779
-118.116666666667,34.95,786
-118.083333333333,34.95,789
-118.05,34.95,803
-118.016666666667,34.95,836
-120.983333333333,34.9166666666667,-358
-120.95,34.9166666666667,-288
-120.916666666667,34.9166666666667,-233
-120.883333333333,34.9166666666667,-193
-120.85,34.9166666666667,-152
-120.816666666667,34.9166666666667,-115
-120.783333333333,34.9166666666667,-89
-120.75,34.9166666666667,-54
-120.716666666667,34.9166666666667,-32
-120.683333333333,34.9166666666667,-10
-120.65,34.9166666666667,264
-120.616666666667,34.9166666666667,413
-120.583333333333,34.9166666666667,279
-120.55,34.9166666666667,57
-120.516666666667,34.9166666666667,52
-120.483333333333,34.9166666666667,64
-120.45,34.9166666666667,88
-120.416666666667,34.9166666666667,124
-120.383333333333,34.9166666666667,123
-120.35,34.9166666666667,119
-120.316666666667,34.9166666666667,124
-120.283333333333,34.9166666666667,360
-120.25,34.9166666666667,330
-120.216666666667,34.9166666666667,531
-120.183333333333,34.9166666666667,595
-120.15,34.9166666666667,446
-120.116666666667,34.9166666666667,513
-120.083333333333,34.9166666666667,666
-120.05,34.9166666666667,731
-120.016666666667,34.9166666666667,788
-119.983333333333,34.9166666666667,842
-119.95,34.9166666666667,1019
-119.916666666667,34.9166666666667,1325
-119.883333333333,34.9166666666667,1535
-119.85,34.9166666666667,1485
-119.816666666667,34.9166666666667,1321
-119.783333333333,34.9166666666667,999
-119.75,34.9166666666667,837
-119.716666666667,34.9166666666667,750
-119.683333333333,34.9166666666667,770
-119.65,34.9166666666667,759
-119.616666666667,34.9166666666667,753
-119.583333333333,34.9166666666667,750
-119.55,34.9166666666667,759
-119.516666666667,34.9166666666667,807
-119.483333333333,34.9166666666667,1007
-119.45,34.9166666666667,1110
-119.416666666667,34.9166666666667,1301
-119.383333333333,34.9166666666667,1352
-119.35,34.9166666666667,1115
-119.316666666667,34.9166666666667,1117
-119.283333333333,34.9166666666667,1622
-119.25,34.9166666666667,1595
-119.216666666667,34.9166666666667,1252
-119.183333333333,34.9166666666667,1308
-119.15,34.9166666666667,1493
-119.116666666667,34.9166666666667,1279
-119.083333333333,34.9166666666667,1259
-119.05,34.9166666666667,1097
-119.016666666667,34.9166666666667,1228
-118.983333333333,34.9166666666667,1139
-118.95,34.9166666666667,1169
-118.916666666667,34.9166666666667,1332
-118.883333333333,34.9166666666667,1088
-118.85,34.9166666666667,1057
-118.816666666667,34.9166666666667,856
-118.783333333333,34.9166666666667,1163
-118.75,34.9166666666667,1267
-118.716666666667,34.9166666666667,1529
-118.683333333333,34.9166666666667,1572
-118.65,34.9166666666667,1501
-118.616666666667,34.9166666666667,1263
-118.583333333333,34.9166666666667,1185
-118.55,34.9166666666667,1144
-118.516666666667,34.9166666666667,1107
-118.483333333333,34.9166666666667,992
-118.45,34.9166666666667,938
-118.416666666667,34.9166666666667,907
-118.383333333333,34.9166666666667,870
-118.35,34.9166666666667,840
-118.316666666667,34.9166666666667,812
-118.283333333333,34.9166666666667,802
-118.25,34.9166666666667,782
-118.216666666667,34.9166666666667,774
-118.183333333333,34.9166666666667,779
-118.15,34.9166666666667,790
-118.116666666667,34.9166666666667,789
-118.083333333333,34.9166666666667,835
-118.05,34.9166666666667,831
-118.016666666667,34.9166666666667,780
-120.983333333333,34.8833333333333,-345
-120.95,34.8833333333333,-283
-120.916666666667,34.8833333333333,-231
-120.883333333333,34.8833333333333,-195
-120.85,34.8833333333333,-153
-120.816666666667,34.8833333333333,-112
-120.783333333333,34.8833333333333,-88
-120.75,34.8833333333333,-62
-120.716666666667,34.8833333333333,-31
-120.683333333333,34.8833333333333,-26
-120.65,34.8833333333333,-18
-120.616666666667,34.8833333333333,131
-120.583333333333,34.8833333333333,244
-120.55,34.8833333333333,167
-120.516666666667,34.8833333333333,166
-120.483333333333,34.8833333333333,109
-120.45,34.8833333333333,120
-120.416666666667,34.8833333333333,167
-120.383333333333,34.8833333333333,232
-120.35,34.8833333333333,175
-120.316666666667,34.8833333333333,156
-120.283333333333,34.8833333333333,149
-120.25,34.8833333333333,244
-120.216666666667,34.8833333333333,429
-120.183333333333,34.8833333333333,294
-120.15,34.8833333333333,620
-120.116666666667,34.8833333333333,695
-120.083333333333,34.8833333333333,497
-120.05,34.8833333333333,700
-120.016666666667,34.8833333333333,591
-119.983333333333,34.8833333333333,834
-119.95,34.8833333333333,685
-119.916666666667,34.8833333333333,902
-119.883333333333,34.8833333333333,1303
-119.85,34.8833333333333,1105
-119.816666666667,34.8833333333333,1417
-119.783333333333,34.8833333333333,1274
-119.75,34.8833333333333,953
-119.716666666667,34.8833333333333,888
-119.683333333333,34.8833333333333,879
-119.65,34.8833333333333,889
-119.616666666667,34.8833333333333,896
-119.583333333333,34.8833333333333,875
-119.55,34.8833333333333,899
-119.516666666667,34.8833333333333,822
-119.483333333333,34.8833333333333,973
-119.45,34.8833333333333,1190
-119.416666666667,34.8833333333333,1209
-119.383333333333,34.8833333333333,1345
-119.35,34.8833333333333,1519
-119.316666666667,34.8833333333333,1563
-119.283333333333,34.8833333333333,1569
-119.25,34.8833333333333,1710
-119.216666666667,34.8833333333333,1986
-119.183333333333,34.8833333333333,1959
-119.15,34.8833333333333,1480
-119.116666666667,34.8833333333333,1867
-119.083333333333,34.8833333333333,1976
-119.05,34.8833333333333,1480
-119.016666666667,34.8833333333333,1688
-118.983333333333,34.8833333333333,1643
-118.95,34.8833333333333,1448
-118.916666666667,34.8833333333333,1145
-118.883333333333,34.8833333333333,1157
-118.85,34.8833333333333,1271
-118.816666666667,34.8833333333333,1056
-118.783333333333,34.8833333333333,1427
-118.75,34.8833333333333,1309
-118.716666666667,34.8833333333333,1162
-118.683333333333,34.8833333333333,1088
-118.65,34.8833333333333,1081
-118.616666666667,34.8833333333333,1077
-118.583333333333,34.8833333333333,1025
-118.55,34.8833333333333,1001
-118.516666666667,34.8833333333333,1007
-118.483333333333,34.8833333333333,935
-118.45,34.8833333333333,852
-118.416666666667,34.8833333333333,828
-118.383333333333,34.8833333333333,795
-118.35,34.8833333333333,769
-118.316666666667,34.8833333333333,756
-118.283333333333,34.8833333333333,741
-118.25,34.8833333333333,735
-118.216666666667,34.8833333333333,728
-118.183333333333,34.8833333333333,718
-118.15,34.8833333333333,711
-118.116666666667,34.8833333333333,700
-118.083333333333,34.8833333333333,701
-118.05,34.8833333333333,727
-118.016666666667,34.8833333333333,732
-120.983333333333,34.85,-347
-120.95,34.85,-282
-120.916666666667,34.85,-232
-120.883333333333,34.85,-196
-120.85,34.85,-150
-120.816666666667,34.85,-113
-120.783333333333,34.85,-91
-120.75,34.85,-68
-120.716666666667,34.85,-39
-120.683333333333,34.85,-29
-120.65,34.85,-24
-120.616666666667,34.85,38
-120.583333333333,34.85,98
-120.55,34.85,134
-120.516666666667,34.85,244
-120.483333333333,34.85,223
-120.45,34.85,225
-120.416666666667,34.85,324
-120.383333333333,34.85,279
-120.35,34.85,282
-120.316666666667,34.85,207
-120.283333333333,34.85,256
-120.25,34.85,211
-120.216666666667,34.85,290
-120.183333333333,34.85,270
-120.15,34.85,314
-120.116666666667,34.85,372
-120.083333333333,34.85,538
-120.05,34.85,531
-120.016666666667,34.85,512
-119.983333333333,34.85,506
-119.95,34.85,619
-119.916666666667,34.85,565
-119.883333333333,34.85,688
-119.85,34.85,935
-119.816666666667,34.85,1148
-119.783333333333,34.85,1428
-119.75,34.85,1318
-119.716666666667,34.85,1270
-119.683333333333,34.85,1043
-119.65,34.85,1086
-119.616666666667,34.85,1125
-119.583333333333,34.85,1013
-119.55,34.85,955
-119.516666666667,34.85,961
-119.483333333333,34.85,893
-119.45,34.85,1090
-119.416666666667,34.85,1094
-119.383333333333,34.85,1134
-119.35,34.85,1208
-119.316666666667,34.85,1301
-119.283333333333,34.85,1475
-119.25,34.85,1952
-119.216666666667,34.85,2351
-119.183333333333,34.85,1961
-119.15,34.85,2068
-119.116666666667,34.85,2088
-119.083333333333,34.85,1740
-119.05,34.85,1700
-119.016666666667,34.85,1925
-118.983333333333,34.85,1771
-118.95,34.85,1568
-118.916666666667,34.85,1396
-118.883333333333,34.85,1121
-118.85,34.85,1147
-118.816666666667,34.85,1331
-118.783333333333,34.85,1348
-118.75,34.85,1076
-118.716666666667,34.85,974
-118.683333333333,34.85,955
-118.65,34.85,938
-118.616666666667,34.85,948
-118.583333333333,34.85,927
-118.55,34.85,893
-118.516666666667,34.85,871
-118.483333333333,34.85,827
-118.45,34.85,808
-118.416666666667,34.85,798
-118.383333333333,34.85,780
-118.35,34.85,761
-118.316666666667,34.85,746
-118.283333333333,34.85,735
-118.25,34.85,724
-118.216666666667,34.85,716
-118.183333333333,34.85,707
-118.15,34.85,699
-118.116666666667,34.85,695
-118.083333333333,34.85,695
-118.05,34.85,695
-118.016666666667,34.85,699
-120.983333333333,34.8166666666667,-352
-120.95,34.8166666666667,-285
-120.916666666667,34.8166666666667,-234
-120.883333333333,34.8166666666667,-196
-120.85,34.8166666666667,-129
-120.816666666667,34.8166666666667,-111
-120.783333333333,34.8166666666667,-92
-120.75,34.8166666666667,-72
-120.716666666667,34.8166666666667,-47
-120.683333333333,34.8166666666667,-34
-120.65,34.8166666666667,-21
-120.616666666667,34.8166666666667,38
-120.583333333333,34.8166666666667,83
-120.55,34.8166666666667,130
-120.516666666667,34.8166666666667,178
-120.483333333333,34.8166666666667,189
-120.45,34.8166666666667,141
-120.416666666667,34.8166666666667,245
-120.383333333333,34.8166666666667,260
-120.35,34.8166666666667,249
-120.316666666667,34.8166666666667,307
-120.283333333333,34.8166666666667,334
-120.25,34.8166666666667,280
-120.216666666667,34.8166666666667,301
-120.183333333333,34.8166666666667,355
-120.15,34.8166666666667,490
-120.116666666667,34.8166666666667,689
-120.083333333333,34.8166666666667,782
-120.05,34.8166666666667,807
-120.016666666667,34.8166666666667,506
-119.983333333333,34.8166666666667,706
-119.95,34.8166666666667,954
-119.916666666667,34.8166666666667,949
-119.883333333333,34.8166666666667,912
-119.85,34.8166666666667,791
-119.816666666667,34.8166666666667,749
-119.783333333333,34.8166666666667,1068
-119.75,34.8166666666667,1321
-119.716666666667,34.8166666666667,1425
-119.683333333333,34.8166666666667,1429
-119.65,34.8166666666667,1276
-119.616666666667,34.8166666666667,1348
-119.583333333333,34.8166666666667,1100
-119.55,34.8166666666667,1305
-119.516666666667,34.8166666666667,1085
-119.483333333333,34.8166666666667,972
-119.45,34.8166666666667,980
-119.416666666667,34.8166666666667,1127
-119.383333333333,34.8166666666667,1247
-119.35,34.8166666666667,1334
-119.316666666667,34.8166666666667,1352
-119.283333333333,34.8166666666667,1512
-119.25,34.8166666666667,1743
-119.216666666667,34.8166666666667,1992
-119.183333333333,34.8166666666667,2377
-119.15,34.8166666666667,2347
-119.116666666667,34.8166666666667,2074
-119.083333333333,34.8166666666667,1862
-119.05,34.8166666666667,1655
-119.016666666667,34.8166666666667,1730
-118.983333333333,34.8166666666667,2182
-118.95,34.8166666666667,1969
-118.916666666667,34.8166666666667,1389
-118.883333333333,34.8166666666667,1317
-118.85,34.8166666666667,1301
-118.816666666667,34.8166666666667,1357
-118.783333333333,34.8166666666667,1110
-118.75,34.8166666666667,1004
-118.716666666667,34.8166666666667,959
-118.683333333333,34.8166666666667,919
-118.65,34.8166666666667,903
-118.616666666667,34.8166666666667,890
-118.583333333333,34.8166666666667,875
-118.55,34.8166666666667,850
-118.516666666667,34.8166666666667,833
-118.483333333333,34.8166666666667,820
-118.45,34.8166666666667,807
-118.416666666667,34.8166666666667,789
-118.383333333333,34.8166666666667,776
-118.35,34.8166666666667,763
-118.316666666667,34.8166666666667,751
-118.283333333333,34.8166666666667,737
-118.25,34.8166666666667,726
-118.216666666667,34.8166666666667,716
-118.183333333333,34.8166666666667,707
-118.15,34.8166666666667,699
-118.116666666667,34.8166666666667,694
-118.083333333333,34.8166666666667,696
-118.05,34.8166666666667,697
-118.016666666667,34.8166666666667,703
-120.983333333333,34.7833333333333,-358
-120.95,34.7833333333333,-289
-120.916666666667,34.7833333333333,-232
-120.883333333333,34.7833333333333,-190
-120.85,34.7833333333333,-115
-120.816666666667,34.7833333333333,-102
-120.783333333333,34.7833333333333,-89
-120.75,34.7833333333333,-74
-120.716666666667,34.7833333333333,-57
-120.683333333333,34.7833333333333,-38
-120.65,34.7833333333333,-2
-120.616666666667,34.7833333333333,66
-120.583333333333,34.7833333333333,71
-120.55,34.7833333333333,143
-120.516666666667,34.7833333333333,212
-120.483333333333,34.7833333333333,103
-120.45,34.7833333333333,102
-120.416666666667,34.7833333333333,144
-120.383333333333,34.7833333333333,171
-120.35,34.7833333333333,210
-120.316666666667,34.7833333333333,210
-120.283333333333,34.7833333333333,274
-120.25,34.7833333333333,288
-120.216666666667,34.7833333333333,299
-120.183333333333,34.7833333333333,379
-120.15,34.7833333333333,421
-120.116666666667,34.7833333333333,475
-120.083333333333,34.7833333333333,688
-120.05,34.7833333333333,960
-120.016666666667,34.7833333333333,1082
-119.983333333333,34.7833333333333,803
-119.95,34.7833333333333,699
-119.916666666667,34.7833333333333,793
-119.883333333333,34.7833333333333,1013
-119.85,34.7833333333333,1132
-119.816666666667,34.7833333333333,931
-119.783333333333,34.7833333333333,890
-119.75,34.7833333333333,1164
-119.716666666667,34.7833333333333,1365
-119.683333333333,34.7833333333333,1473
-119.65,34.7833333333333,1574
-119.616666666667,34.7833333333333,1287
-119.583333333333,34.7833333333333,1147
-119.55,34.7833333333333,1239
-119.516666666667,34.7833333333333,1424
-119.483333333333,34.7833333333333,1331
-119.45,34.7833333333333,990
-119.416666666667,34.7833333333333,1257
-119.383333333333,34.7833333333333,1169
-119.35,34.7833333333333,1339
-119.316666666667,34.7833333333333,1436
-119.283333333333,34.7833333333333,1555
-119.25,34.7833333333333,1467
-119.216666666667,34.7833333333333,1690
-119.183333333333,34.7833333333333,1951
-119.15,34.7833333333333,1888
-119.116666666667,34.7833333333333,1740
-119.083333333333,34.7833333333333,1596
-119.05,34.7833333333333,1664
-119.016666666667,34.7833333333333,2124
-118.983333333333,34.7833333333333,2220
-118.95,34.7833333333333,1823
-118.916666666667,34.7833333333333,1390
-118.883333333333,34.7833333333333,1235
-118.85,34.7833333333333,1177
-118.816666666667,34.7833333333333,1030
-118.783333333333,34.7833333333333,1062
-118.75,34.7833333333333,1055
-118.716666666667,34.7833333333333,1019
-118.683333333333,34.7833333333333,1007
-118.65,34.7833333333333,992
-118.616666666667,34.7833333333333,965
-118.583333333333,34.7833333333333,924
-118.55,34.7833333333333,882
-118.516666666667,34.7833333333333,874
-118.483333333333,34.7833333333333,856
-118.45,34.7833333333333,831
-118.416666666667,34.7833333333333,817
-118.383333333333,34.7833333333333,788
-118.35,34.7833333333333,765
-118.316666666667,34.7833333333333,749
-118.283333333333,34.7833333333333,735
-118.25,34.7833333333333,724
-118.216666666667,34.7833333333333,711
-118.183333333333,34.7833333333333,705
-118.15,34.7833333333333,701
-118.116666666667,34.7833333333333,703
-118.083333333333,34.7833333333333,705
-118.05,34.7833333333333,706
-118.016666666667,34.7833333333333,709
-120.983333333333,34.75,-380
-120.95,34.75,-301
-120.916666666667,34.75,-236
-120.883333333333,34.75,-189
-120.85,34.75,-131
-120.816666666667,34.75,-98
-120.783333333333,34.75,-88
-120.75,34.75,-70
-120.716666666667,34.75,-52
-120.683333333333,34.75,-40
-120.65,34.75,-16
-120.616666666667,34.75,71
-120.583333333333,34.75,110
-120.55,34.75,140
-120.516666666667,34.75,137
-120.483333333333,34.75,175
-120.45,34.75,276
-120.416666666667,34.75,275
-120.383333333333,34.75,239
-120.35,34.75,276
-120.316666666667,34.75,269
-120.283333333333,34.75,218
-120.25,34.75,220
-120.216666666667,34.75,271
-120.183333333333,34.75,324
-120.15,34.75,351
-120.116666666667,34.75,374
-120.083333333333,34.75,464
-120.05,34.75,593
-120.016666666667,34.75,959
-119.983333333333,34.75,1139
-119.95,34.75,1046
-119.916666666667,34.75,1111
-119.883333333333,34.75,1121
-119.85,34.75,1491
-119.816666666667,34.75,1494
-119.783333333333,34.75,1410
-119.75,34.75,1352
-119.716666666667,34.75,1327
-119.683333333333,34.75,1329
-119.65,34.75,1628
-119.616666666667,34.75,1409
-119.583333333333,34.75,1266
-119.55,34.75,1536
-119.516666666667,34.75,1621
-119.483333333333,34.75,1502
-119.45,34.75,1303
-119.416666666667,34.75,1056
-119.383333333333,34.75,1107
-119.35,34.75,1219
-119.316666666667,34.75,1316
-119.283333333333,34.75,1380
-119.25,34.75,1466
-119.216666666667,34.75,1637
-119.183333333333,34.75,1583
-119.15,34.75,1696
-119.116666666667,34.75,1571
-119.083333333333,34.75,1544
-119.05,34.75,1555
-119.016666666667,34.75,1743
-118.983333333333,34.75,1786
-118.95,34.75,1558
-118.916666666667,34.75,1306
-118.883333333333,34.75,1076
-118.85,34.75,1012
-118.816666666667,34.75,952
-118.783333333333,34.75,1087
-118.75,34.75,1164
-118.716666666667,34.75,1456
-118.683333333333,34.75,1438
-118.65,34.75,1264
-118.616666666667,34.75,1098
-118.583333333333,34.75,1173
-118.55,34.75,1141
-118.516666666667,34.75,968
-118.483333333333,34.75,904
-118.45,34.75,867
-118.416666666667,34.75,852
-118.383333333333,34.75,811
-118.35,34.75,774
-118.316666666667,34.75,746
-118.283333333333,34.75,731
-118.25,34.75,719
-118.216666666667,34.75,711
-118.183333333333,34.75,706
-118.15,34.75,709
-118.116666666667,34.75,713
-118.083333333333,34.75,716
-118.05,34.75,717
-118.016666666667,34.75,720
-120.983333333333,34.7166666666667,-401
-120.95,34.7166666666667,-328
-120.916666666667,34.7166666666667,-255
-120.883333333333,34.7166666666667,-203
-120.85,34.7166666666667,-133
-120.816666666667,34.7166666666667,-99
-120.783333333333,34.7166666666667,-85
-120.75,34.7166666666667,-70
-120.716666666667,34.7166666666667,-48
-120.683333333333,34.7166666666667,-37
-120.65,34.7166666666667,-23
-120.616666666667,34.7166666666667,0
-120.583333333333,34.7166666666667,103
-120.55,34.7166666666667,100
-120.516666666667,34.7166666666667,70
-120.483333333333,34.7166666666667,100
-120.45,34.7166666666667,120
-120.416666666667,34.7166666666667,168
-120.383333333333,34.7166666666667,201
-120.35,34.7166666666667,364
-120.316666666667,34.7166666666667,397
-120.283333333333,34.7166666666667,432
-120.25,34.7166666666667,399
-120.216666666667,34.7166666666667,351
-120.183333333333,34.7166666666667,311
-120.15,34.7166666666667,316
-120.116666666667,34.7166666666667,358
-120.083333333333,34.7166666666667,404
-120.05,34.7166666666667,386
-120.016666666667,34.7166666666667,577
-119.983333333333,34.7166666666667,872
-119.95,34.7166666666667,996
-119.916666666667,34.7166666666667,864
-119.883333333333,34.7166666666667,1290
-119.85,34.7166666666667,1620
-119.816666666667,34.7166666666667,1630
-119.783333333333,34.7166666666667,1554
-119.75,34.7166666666667,1509
-119.716666666667,34.7166666666667,1552
-119.683333333333,34.7166666666667,1797
-119.65,34.7166666666667,1775
-119.616666666667,34.7166666666667,1733
-119.583333333333,34.7166666666667,1447
-119.55,34.7166666666667,1374
-119.516666666667,34.7166666666667,1466
-119.483333333333,34.7166666666667,1398
-119.45,34.7166666666667,1349
-119.416666666667,34.7166666666667,1164
-119.383333333333,34.7166666666667,1110
-119.35,34.7166666666667,1131
-119.316666666667,34.7166666666667,1177
-119.283333333333,34.7166666666667,1263
-119.25,34.7166666666667,1366
-119.216666666667,34.7166666666667,1482
-119.183333333333,34.7166666666667,1599
-119.15,34.7166666666667,1811
-119.116666666667,34.7166666666667,1708
-119.083333333333,34.7166666666667,1726
-119.05,34.7166666666667,1641
-119.016666666667,34.7166666666667,1392
-118.983333333333,34.7166666666667,1500
-118.95,34.7166666666667,1287
-118.916666666667,34.7166666666667,1321
-118.883333333333,34.7166666666667,1024
-118.85,34.7166666666667,985
-118.816666666667,34.7166666666667,884
-118.783333333333,34.7166666666667,944
-118.75,34.7166666666667,1018
-118.716666666667,34.7166666666667,1040
-118.683333333333,34.7166666666667,1279
-118.65,34.7166666666667,1475
-118.616666666667,34.7166666666667,1484
-118.583333333333,34.7166666666667,1500
-118.55,34.7166666666667,1336
-118.516666666667,34.7166666666667,1241
-118.483333333333,34.7166666666667,1174
-118.45,34.7166666666667,970
-118.416666666667,34.7166666666667,888
-118.383333333333,34.7166666666667,822
-118.35,34.7166666666667,773
-118.316666666667,34.7166666666667,747
-118.283333333333,34.7166666666667,727
-118.25,34.7166666666667,718
-118.216666666667,34.7166666666667,712
-118.183333333333,34.7166666666667,712
-118.15,34.7166666666667,719
-118.116666666667,34.7166666666667,726
-118.083333333333,34.7166666666667,729
-118.05,34.7166666666667,733
-118.016666666667,34.7166666666667,736
-120.983333333333,34.6833333333333,-450
-120.95,34.6833333333333,-376
-120.916666666667,34.6833333333333,-296
-120.883333333333,34.6833333333333,-226
-120.85,34.6833333333333,-157
-120.816666666667,34.6833333333333,-107
-120.783333333333,34.6833333333333,-87
-120.75,34.6833333333333,-71
-120.716666666667,34.6833333333333,-53
-120.683333333333,34.6833333333333,-37
-120.65,34.6833333333333,-21
-120.616666666667,34.6833333333333,58
-120.583333333333,34.6833333333333,38
-120.55,34.6833333333333,12
-120.516666666667,34.6833333333333,20
-120.483333333333,34.6833333333333,29
-120.45,34.6833333333333,37
-120.416666666667,34.6833333333333,88
-120.383333333333,34.6833333333333,137
-120.35,34.6833333333333,164
-120.316666666667,34.6833333333333,313
-120.283333333333,34.6833333333333,312
-120.25,34.6833333333333,317
-120.216666666667,34.6833333333333,324
-120.183333333333,34.6833333333333,257
-120.15,34.6833333333333,305
-120.116666666667,34.6833333333333,282
-120.083333333333,34.6833333333333,310
-120.05,34.6833333333333,313
-120.016666666667,34.6833333333333,413
-119.983333333333,34.6833333333333,461
-119.95,34.6833333333333,469
-119.916666666667,34.6833333333333,629
-119.883333333333,34.6833333333333,850
-119.85,34.6833333333333,1111
-119.816666666667,34.6833333333333,1362
-119.783333333333,34.6833333333333,872
-119.75,34.6833333333333,1097
-119.716666666667,34.6833333333333,1186
-119.683333333333,34.6833333333333,1416
-119.65,34.6833333333333,1332
-119.616666666667,34.6833333333333,1171
-119.583333333333,34.6833333333333,1354
-119.55,34.6833333333333,1218
-119.516666666667,34.6833333333333,1131
-119.483333333333,34.6833333333333,1282
-119.45,34.6833333333333,1398
-119.416666666667,34.6833333333333,1375
-119.383333333333,34.6833333333333,1321
-119.35,34.6833333333333,1369
-119.316666666667,34.6833333333333,1409
