V1,V2,V3
-118.308333333333,34.9916666666667,967
-118.291666666667,34.9916666666667,948
-118.275,34.9916666666667,939
-118.258333333333,34.9916666666667,918
-118.241666666667,34.9916666666667,896
-118.225,34.9916666666667,874
-118.208333333333,34.9916666666667,953
-118.191666666667,34.9916666666667,1006
-118.175,34.9916666666667,839
-118.158333333333,34.9916666666667,793
-118.141666666667,34.9916666666667,787
-118.125,34.9916666666667,780
-118.108333333333,34.9916666666667,776
-118.091666666667,34.9916666666667,771
-118.075,34.9916666666667,772
-118.058333333333,34.9916666666667,761
-118.041666666667,34.9916666666667,786
-118.025,34.9916666666667,772
-118.008333333333,34.9916666666667,763
-120.991666666667,34.975,-398
-120.975,34.975,-369
-120.958333333333,34.975,-334
-120.941666666667,34.975,-294
-120.925,34.975,-262
-120.908333333333,34.975,-227
-120.891666666667,34.975,-206
-120.875,34.975,-182
-120.858333333333,34.975,-157
-120.841666666667,34.975,-137
-120.825,34.975,-122
-120.808333333333,34.975,-104
-120.791666666667,34.975,-92
-120.775,34.975,-81
-120.758333333333,34.975,-62
-120.741666666667,34.975,-54
-120.725,34.975,-42
-120.708333333333,34.975,-37
-120.691666666667,34.975,-26
-120.675,34.975,-17
-120.658333333333,34.975,-1
-120.641666666667,34.975,21
-120.625,34.975,16
-120.608333333333,34.975,18
-120.591666666667,34.975,22
-120.575,34.975,28
-120.558333333333,34.975,32
-120.541666666667,34.975,38
-120.525,34.975,43
-120.508333333333,34.975,48
-120.491666666667,34.975,52
-120.475,34.975,56
-120.458333333333,34.975,62
-120.441666666667,34.975,68
-120.425,34.975,73
-120.408333333333,34.975,83
-120.391666666667,34.975,106
-120.375,34.975,151
-120.358333333333,34.975,225
-120.341666666667,34.975,369
-120.325,34.975,247
-120.308333333333,34.975,218
-120.291666666667,34.975,478
-120.275,34.975,584
-120.258333333333,34.975,617
-120.241666666667,34.975,522
-120.225,34.975,536
-120.208333333333,34.975,602
-120.191666666667,34.975,689
-120.175,34.975,632
-120.158333333333,34.975,544
-120.141666666667,34.975,574
-120.125,34.975,637
-120.108333333333,34.975,595
-120.091666666667,34.975,619
-120.075,34.975,689
-120.058333333333,34.975,705
-120.041666666667,34.975,839
-120.025,34.975,979
-120.008333333333,34.975,1213
-119.991666666667,34.975,1384
-119.975,34.975,1367
-119.958333333333,34.975,1176
-119.941666666667,34.975,969
-119.925,34.975,804
-119.908333333333,34.975,775
-119.891666666667,34.975,751
-119.875,34.975,739
-119.858333333333,34.975,697
-119.841666666667,34.975,698
-119.825,34.975,690
-119.808333333333,34.975,671
-119.791666666667,34.975,646
-119.775,34.975,638
-119.758333333333,34.975,623
-119.741666666667,34.975,610
-119.725,34.975,613
-119.708333333333,34.975,622
-119.691666666667,34.975,631
-119.675,34.975,640
-119.658333333333,34.975,648
-119.641666666667,34.975,662
-119.625,34.975,695
-119.608333333333,34.975,773
-119.591666666667,34.975,818
-119.575,34.975,849
-119.558333333333,34.975,841
-119.541666666667,34.975,832
-119.525,34.975,881
-119.508333333333,34.975,963
-119.491666666667,34.975,975
-119.475,34.975,893
-119.458333333333,34.975,865
-119.441666666667,34.975,907
-119.425,34.975,876
-119.408333333333,34.975,898
-119.391666666667,34.975,885
-119.375,34.975,807
-119.358333333333,34.975,643
-119.341666666667,34.975,662
-119.325,34.975,584
-119.308333333333,34.975,563
-119.291666666667,34.975,548
-119.275,34.975,547
-119.258333333333,34.975,592
-119.241666666667,34.975,639
-119.225,34.975,667
-119.208333333333,34.975,692
-119.191666666667,34.975,663
-119.175,34.975,775
-119.158333333333,34.975,909
-119.141666666667,34.975,778
-119.125,34.975,870
-119.108333333333,34.975,755
-119.091666666667,34.975,942
-119.075,34.975,1062
-119.058333333333,34.975,949
-119.041666666667,34.975,839
-119.025,34.975,678
-119.008333333333,34.975,544
-118.991666666667,34.975,452
-118.975,34.975,426
-118.958333333333,34.975,409
-118.941666666667,34.975,392
-118.925,34.975,376
-118.908333333333,34.975,357
-118.891666666667,34.975,336
-118.875,34.975,317
-118.858333333333,34.975,305
-118.841666666667,34.975,305
-118.825,34.975,350
-118.808333333333,34.975,429
-118.791666666667,34.975,575
-118.775,34.975,823
-118.758333333333,34.975,1101
-118.741666666667,34.975,1278
-118.725,34.975,1409
-118.708333333333,34.975,1529
-118.691666666667,34.975,1226
-118.675,34.975,1201
-118.658333333333,34.975,1437
-118.641666666667,34.975,1426
-118.625,34.975,1622
-118.608333333333,34.975,1804
-118.591666666667,34.975,1734
-118.575,34.975,1754
-118.558333333333,34.975,1747
-118.541666666667,34.975,1577
-118.525,34.975,1378
-118.508333333333,34.975,1311
-118.491666666667,34.975,1325
-118.475,34.975,1383
-118.458333333333,34.975,1416
-118.441666666667,34.975,1388
-118.425,34.975,1335
-118.408333333333,34.975,1251
-118.391666666667,34.975,1202
-118.375,34.975,1143
-118.358333333333,34.975,1068
-118.341666666667,34.975,1004
-118.325,34.975,957
-118.308333333333,34.975,929
-118.291666666667,34.975,952
-118.275,34.975,933
-118.258333333333,34.975,898
-118.241666666667,34.975,886
-118.225,34.975,867
-118.208333333333,34.975,913
-118.191666666667,34.975,875
-118.175,34.975,826
-118.158333333333,34.975,786
-118.141666666667,34.975,777
-118.125,34.975,772
-118.108333333333,34.975,767
-118.091666666667,34.975,763
-118.075,34.975,758
-118.058333333333,34.975,754
-118.041666666667,34.975,757
-118.025,34.975,760
-118.008333333333,34.975,757
-120.991666666667,34.9583333333333,-400
-120.975,34.9583333333333,-369
-120.958333333333,34.9583333333333,-334
-120.941666666667,34.9583333333333,-294
-120.925,34.9583333333333,-264
-120.908333333333,34.9583333333333,-231
-120.891666666667,34.9583333333333,-210
-120.875,34.9583333333333,-185
-120.858333333333,34.9583333333333,-161
-120.841666666667,34.9583333333333,-144
-120.825,34.9583333333333,-124
-120.808333333333,34.9583333333333,-111
-120.791666666667,34.9583333333333,-97
-120.775,34.9583333333333,-83
-120.758333333333,34.9583333333333,-65
-120.741666666667,34.9583333333333,-55
-120.725,34.9583333333333,-42
-120.708333333333,34.9583333333333,-35
-120.691666666667,34.9583333333333,-26
-120.675,34.9583333333333,-13
-120.658333333333,34.9583333333333,22
-120.641666666667,34.9583333333333,38
-120.625,34.9583333333333,28
-120.608333333333,34.9583333333333,23
-120.591666666667,34.9583333333333,23
-120.575,34.9583333333333,28
-120.558333333333,34.9583333333333,32
-120.541666666667,34.9583333333333,37
-120.525,34.9583333333333,41
-120.508333333333,34.9583333333333,46
-120.491666666667,34.9583333333333,53
-120.475,34.9583333333333,57
-120.458333333333,34.9583333333333,63
-120.441666666667,34.9583333333333,70
-120.425,34.9583333333333,75
-120.408333333333,34.9583333333333,79
-120.391666666667,34.9583333333333,85
-120.375,34.9583333333333,101
-120.358333333333,34.9583333333333,160
-120.341666666667,34.9583333333333,264
-120.325,34.9583333333333,329
-120.308333333333,34.9583333333333,181
-120.291666666667,34.9583333333333,320
-120.275,34.9583333333333,442
-120.258333333333,34.9583333333333,506
-120.241666666667,34.9583333333333,486
-120.225,34.9583333333333,545
-120.208333333333,34.9583333333333,527
-120.191666666667,34.9583333333333,615
-120.175,34.9583333333333,801
-120.158333333333,34.9583333333333,631
-120.141666666667,34.9583333333333,469
-120.125,34.9583333333333,524
-120.108333333333,34.9583333333333,507
-120.091666666667,34.9583333333333,666
-120.075,34.9583333333333,726
-120.058333333333,34.9583333333333,841
-120.041666666667,34.9583333333333,958
-120.025,34.9583333333333,964
-120.008333333333,34.9583333333333,1006
-119.991666666667,34.9583333333333,1045
-119.975,34.9583333333333,1292
-119.958333333333,34.9583333333333,1429
-119.941666666667,34.9583333333333,1198
-119.925,34.9583333333333,1071
-119.908333333333,34.9583333333333,1030
-119.891666666667,34.9583333333333,902
-119.875,34.9583333333333,811
-119.858333333333,34.9583333333333,780
-119.841666666667,34.9583333333333,783
-119.825,34.9583333333333,755
-119.808333333333,34.9583333333333,729
-119.791666666667,34.9583333333333,702
-119.775,34.9583333333333,685
-119.758333333333,34.9583333333333,688
-119.741666666667,34.9583333333333,658
-119.725,34.9583333333333,642
-119.708333333333,34.9583333333333,642
-119.691666666667,34.9583333333333,652
-119.675,34.9583333333333,661
-119.658333333333,34.9583333333333,664
-119.641666666667,34.9583333333333,666
-119.625,34.9583333333333,673
-119.608333333333,34.9583333333333,684
-119.591666666667,34.9583333333333,696
-119.575,34.9583333333333,710
-119.558333333333,34.9583333333333,727
-119.541666666667,34.9583333333333,741
-119.525,34.9583333333333,765
-119.508333333333,34.9583333333333,815
-119.491666666667,34.9583333333333,893
-119.475,34.9583333333333,917
-119.458333333333,34.9583333333333,911
-119.441666666667,34.9583333333333,967
-119.425,34.9583333333333,1007
-119.408333333333,34.9583333333333,1010
-119.391666666667,34.9583333333333,1058
-119.375,34.9583333333333,953
-119.358333333333,34.9583333333333,732
-119.341666666667,34.9583333333333,815
-119.325,34.9583333333333,717
-119.308333333333,34.9583333333333,674
-119.291666666667,34.9583333333333,700
-119.275,34.9583333333333,742
-119.258333333333,34.9583333333333,783
-119.241666666667,34.9583333333333,823
-119.225,34.9583333333333,809
-119.208333333333,34.9583333333333,786
-119.191666666667,34.9583333333333,726
-119.175,34.9583333333333,850
-119.158333333333,34.9583333333333,889
-119.141666666667,34.9583333333333,866
-119.125,34.9583333333333,1068
-119.108333333333,34.9583333333333,939
-119.091666666667,34.9583333333333,878
-119.075,34.9583333333333,1152
-119.058333333333,34.9583333333333,1222
-119.041666666667,34.9583333333333,1142
-119.025,34.9583333333333,935
-119.008333333333,34.9583333333333,678
-118.991666666667,34.9583333333333,525
-118.975,34.9583333333333,479
-118.958333333333,34.9583333333333,472
-118.941666666667,34.9583333333333,440
-118.925,34.9583333333333,421
-118.908333333333,34.9583333333333,392
-118.891666666667,34.9583333333333,366
-118.875,34.9583333333333,346
-118.858333333333,34.9583333333333,341
-118.841666666667,34.9583333333333,360
-118.825,34.9583333333333,477
-118.808333333333,34.9583333333333,618
-118.791666666667,34.9583333333333,759
-118.775,34.9583333333333,843
-118.758333333333,34.9583333333333,914
-118.741666666667,34.9583333333333,1194
-118.725,34.9583333333333,1332
-118.708333333333,34.9583333333333,1522
-118.691666666667,34.9583333333333,1723
-118.675,34.9583333333333,1662
-118.658333333333,34.9583333333333,1520
-118.641666666667,34.9583333333333,1470
-118.625,34.9583333333333,1644
-118.608333333333,34.9583333333333,1871
-118.591666666667,34.9583333333333,1866
-118.575,34.9583333333333,1658
-118.558333333333,34.9583333333333,1503
-118.541666666667,34.9583333333333,1378
-118.525,34.9583333333333,1263
-118.508333333333,34.9583333333333,1195
-118.491666666667,34.9583333333333,1209
-118.475,34.9583333333333,1241
-118.458333333333,34.9583333333333,1211
-118.441666666667,34.9583333333333,1201
-118.425,34.9583333333333,1178
-118.408333333333,34.9583333333333,1135
-118.391666666667,34.9583333333333,1114
-118.375,34.9583333333333,1062
-118.358333333333,34.9583333333333,1010
-118.341666666667,34.9583333333333,962
-118.325,34.9583333333333,920
-118.308333333333,34.9583333333333,892
-118.291666666667,34.9583333333333,898
-118.275,34.9583333333333,884
-118.258333333333,34.9583333333333,874
-118.241666666667,34.9583333333333,867
-118.225,34.9583333333333,851
-118.208333333333,34.9583333333333,838
-118.191666666667,34.9583333333333,815
-118.175,34.9583333333333,796
-118.158333333333,34.9583333333333,781
-118.141666666667,34.9583333333333,771
-118.125,34.9583333333333,766
-118.108333333333,34.9583333333333,765
-118.091666666667,34.9583333333333,766
-118.075,34.9583333333333,771
-118.058333333333,34.9583333333333,792
-118.041666666667,34.9583333333333,798
-118.025,34.9583333333333,810
-118.008333333333,34.9583333333333,785
-120.991666666667,34.9416666666667,-398
-120.975,34.9416666666667,-367
-120.958333333333,34.9416666666667,-333
-120.941666666667,34.9416666666667,-293
-120.925,34.9416666666667,-264
-120.908333333333,34.9416666666667,-232
-120.891666666667,34.9416666666667,-211
-120.875,34.9416666666667,-189
-120.858333333333,34.9416666666667,-164
-120.841666666667,34.9416666666667,-150
-120.825,34.9416666666667,-127
-120.808333333333,34.9416666666667,-113
-120.791666666667,34.9416666666667,-99
-120.775,34.9416666666667,-86
-120.758333333333,34.9416666666667,-69
-120.741666666667,34.9416666666667,-53
-120.725,34.9416666666667,-46
-120.708333333333,34.9416666666667,-33
-120.691666666667,34.9416666666667,-20
-120.675,34.9416666666667,-6
-120.658333333333,34.9416666666667,132
-120.641666666667,34.9416666666667,142
-120.625,34.9416666666667,129
-120.608333333333,34.9416666666667,104
-120.591666666667,34.9416666666667,56
-120.575,34.9416666666667,38
-120.558333333333,34.9416666666667,34
-120.541666666667,34.9416666666667,39
-120.525,34.9416666666667,45
-120.508333333333,34.9416666666667,52
-120.491666666667,34.9416666666667,56
-120.475,34.9416666666667,60
-120.458333333333,34.9416666666667,64
-120.441666666667,34.9416666666667,70
-120.425,34.9416666666667,76
-120.408333333333,34.9416666666667,82
-120.391666666667,34.9416666666667,88
-120.375,34.9416666666667,92
-120.358333333333,34.9416666666667,97
-120.341666666667,34.9416666666667,143
-120.325,34.9416666666667,271
-120.308333333333,34.9416666666667,246
-120.291666666667,34.9416666666667,247
-120.275,34.9416666666667,458
-120.258333333333,34.9416666666667,580
-120.241666666667,34.9416666666667,506
-120.225,34.9416666666667,430
-120.208333333333,34.9416666666667,573
-120.191666666667,34.9416666666667,664
-120.175,34.9416666666667,673
-120.158333333333,34.9416666666667,589
-120.141666666667,34.9416666666667,442
-120.125,34.9416666666667,463
-120.108333333333,34.9416666666667,617
-120.091666666667,34.9416666666667,702
-120.075,34.9416666666667,615
-120.058333333333,34.9416666666667,683
-120.041666666667,34.9416666666667,819
-120.025,34.9416666666667,791
-120.008333333333,34.9416666666667,863
-119.991666666667,34.9416666666667,928
-119.975,34.9416666666667,1039
-119.958333333333,34.9416666666667,1313
-119.941666666667,34.9416666666667,1383
-119.925,34.9416666666667,1239
-119.908333333333,34.9416666666667,1246
-119.891666666667,34.9416666666667,1153
-119.875,34.9416666666667,1012
-119.858333333333,34.9416666666667,989
-119.841666666667,34.9416666666667,926
-119.825,34.9416666666667,877
-119.808333333333,34.9416666666667,808
-119.791666666667,34.9416666666667,789
-119.775,34.9416666666667,746
-119.758333333333,34.9416666666667,752
-119.741666666667,34.9416666666667,708
-119.725,34.9416666666667,690
-119.708333333333,34.9416666666667,674
-119.691666666667,34.9416666666667,674
-119.675,34.9416666666667,686
-119.658333333333,34.9416666666667,687
-119.641666666667,34.9416666666667,687
-119.625,34.9416666666667,693
-119.608333333333,34.9416666666667,693
-119.591666666667,34.9416666666667,701
-119.575,34.9416666666667,712
-119.558333333333,34.9416666666667,720
-119.541666666667,34.9416666666667,724
-119.525,34.9416666666667,739
-119.508333333333,34.9416666666667,790
-119.491666666667,34.9416666666667,859
-119.475,34.9416666666667,886
-119.458333333333,34.9416666666667,962
-119.441666666667,34.9416666666667,1080
-119.425,34.9416666666667,1150
-119.408333333333,34.9416666666667,1147
-119.391666666667,34.9416666666667,1167
-119.375,34.9416666666667,1051
-119.358333333333,34.9416666666667,847
-119.341666666667,34.9416666666667,960
-119.325,34.9416666666667,832
-119.308333333333,34.9416666666667,790
-119.291666666667,34.9416666666667,926
-119.275,34.9416666666667,1001
-119.258333333333,34.9416666666667,956
-119.241666666667,34.9416666666667,989
-119.225,34.9416666666667,1145
-119.208333333333,34.9416666666667,1016
-119.191666666667,34.9416666666667,849
-119.175,34.9416666666667,916
-119.158333333333,34.9416666666667,1098
-119.141666666667,34.9416666666667,1127
-119.125,34.9416666666667,1218
-119.108333333333,34.9416666666667,980
-119.091666666667,34.9416666666667,938
-119.075,34.9416666666667,1125
-119.058333333333,34.9416666666667,1271
-119.041666666667,34.9416666666667,1020
-119.025,34.9416666666667,839
-119.008333333333,34.9416666666667,744
-118.991666666667,34.9416666666667,762
-118.975,34.9416666666667,584
-118.958333333333,34.9416666666667,553
-118.941666666667,34.9416666666667,527
-118.925,34.9416666666667,544
-118.908333333333,34.9416666666667,521
-118.891666666667,34.9416666666667,483
-118.875,34.9416666666667,475
-118.858333333333,34.9416666666667,453
-118.841666666667,34.9416666666667,486
-118.825,34.9416666666667,697
-118.808333333333,34.9416666666667,927
-118.791666666667,34.9416666666667,1121
-118.775,34.9416666666667,1211
-118.758333333333,34.9416666666667,1274
-118.741666666667,34.9416666666667,1174
-118.725,34.9416666666667,1325
-118.708333333333,34.9416666666667,1450
-118.691666666667,34.9416666666667,1494
-118.675,34.9416666666667,1604
-118.658333333333,34.9416666666667,1760
-118.641666666667,34.9416666666667,1721
-118.625,34.9416666666667,1806
-118.608333333333,34.9416666666667,1758
-118.591666666667,34.9416666666667,1606
-118.575,34.9416666666667,1479
-118.558333333333,34.9416666666667,1384
-118.541666666667,34.9416666666667,1271
-118.525,34.9416666666667,1219
-118.508333333333,34.9416666666667,1140
-118.491666666667,34.9416666666667,1120
-118.475,34.9416666666667,1120
-118.458333333333,34.9416666666667,1101
-118.441666666667,34.9416666666667,1089
-118.425,34.9416666666667,1074
-118.408333333333,34.9416666666667,1038
-118.391666666667,34.9416666666667,1014
-118.375,34.9416666666667,984
-118.358333333333,34.9416666666667,953
-118.341666666667,34.9416666666667,923
-118.325,34.9416666666667,889
-118.308333333333,34.9416666666667,863
-118.291666666667,34.9416666666667,852
-118.275,34.9416666666667,847
-118.258333333333,34.9416666666667,859
-118.241666666667,34.9416666666667,853
-118.225,34.9416666666667,838
-118.208333333333,34.9416666666667,825
-118.191666666667,34.9416666666667,809
-118.175,34.9416666666667,794
-118.158333333333,34.9416666666667,782
-118.141666666667,34.9416666666667,779
-118.125,34.9416666666667,785
-118.108333333333,34.9416666666667,786
-118.091666666667,34.9416666666667,787
-118.075,34.9416666666667,789
-118.058333333333,34.9416666666667,803
-118.041666666667,34.9416666666667,803
-118.025,34.9416666666667,819
-118.008333333333,34.9416666666667,836
-120.991666666667,34.925,-396
-120.975,34.925,-363
-120.958333333333,34.925,-327
-120.941666666667,34.925,-290
-120.925,34.925,-263
-120.908333333333,34.925,-233
-120.891666666667,34.925,-213
-120.875,34.925,-190
-120.858333333333,34.925,-168
-120.841666666667,34.925,-152
-120.825,34.925,-127
-120.808333333333,34.925,-114
-120.791666666667,34.925,-101
-120.775,34.925,-87
-120.758333333333,34.925,-72
-120.741666666667,34.925,-55
-120.725,34.925,-45
-120.708333333333,34.925,-31
-120.691666666667,34.925,-22
-120.675,34.925,-2
-120.658333333333,34.925,199
-120.641666666667,34.925,255
-120.625,34.925,243
-120.608333333333,34.925,312
-120.591666666667,34.925,187
-120.575,34.925,87
-120.558333333333,34.925,40
-120.541666666667,34.925,37
-120.525,34.925,46
-120.508333333333,34.925,52
-120.491666666667,34.925,59
-120.475,34.925,65
-120.458333333333,34.925,72
-120.441666666667,34.925,77
-120.425,34.925,84
-120.408333333333,34.925,98
-120.391666666667,34.925,96
-120.375,34.925,99
-120.358333333333,34.925,102
-120.341666666667,34.925,103
-120.325,34.925,147
-120.308333333333,34.925,157
-120.291666666667,34.925,307
-120.275,34.925,419
-120.258333333333,34.925,484
-120.241666666667,34.925,367
-120.225,34.925,434
-120.208333333333,34.925,668
-120.191666666667,34.925,845
-120.175,34.925,669
-120.158333333333,34.925,432
-120.141666666667,34.925,457
-120.125,34.925,589
-120.108333333333,34.925,514
-120.091666666667,34.925,536
-120.075,34.925,545
-120.058333333333,34.925,612
-120.041666666667,34.925,708
-120.025,34.925,703
-120.008333333333,34.925,854
-119.991666666667,34.925,772
-119.975,34.925,889
-119.958333333333,34.925,1024
-119.941666666667,34.925,1268
-119.925,34.925,1417
-119.908333333333,34.925,1482
-119.891666666667,34.925,1430
-119.875,34.925,1308
-119.858333333333,34.925,1358
-119.841666666667,34.925,1244
-119.825,34.925,1136
-119.808333333333,34.925,1044
-119.791666666667,34.925,908
-119.775,34.925,828
-119.758333333333,34.925,809
-119.741666666667,34.925,773
-119.725,34.925,781
-119.708333333333,34.925,722
-119.691666666667,34.925,711
-119.675,34.925,720
-119.658333333333,34.925,716
-119.641666666667,34.925,714
-119.625,34.925,719
-119.608333333333,34.925,715
-119.591666666667,34.925,714
-119.575,34.925,723
-119.558333333333,34.925,734
-119.541666666667,34.925,742
-119.525,34.925,753
-119.508333333333,34.925,820
-119.491666666667,34.925,949
-119.475,34.925,995
-119.458333333333,34.925,1032
-119.441666666667,34.925,1145
-119.425,34.925,1248
-119.408333333333,34.925,1315
-119.391666666667,34.925,1184
-119.375,34.925,1016
-119.358333333333,34.925,1086
-119.341666666667,34.925,1097
-119.325,34.925,981
-119.308333333333,34.925,1124
-119.291666666667,34.925,1319
-119.275,34.925,1299
-119.258333333333,34.925,1188
-119.241666666667,34.925,1175
-119.225,34.925,1274
-119.208333333333,34.925,1172
-119.191666666667,34.925,1080
-119.175,34.925,1096
-119.158333333333,34.925,1316
-119.141666666667,34.925,1462
-119.125,34.925,1323
-119.108333333333,34.925,1188
-119.091666666667,34.925,1024
-119.075,34.925,1078
-119.058333333333,34.925,1168
-119.041666666667,34.925,1033
-119.025,34.925,904
-119.008333333333,34.925,967
-118.991666666667,34.925,933
-118.975,34.925,803
-118.958333333333,34.925,899
-118.941666666667,34.925,846
-118.925,34.925,847
-118.908333333333,34.925,1038
-118.891666666667,34.925,927
-118.875,34.925,771
-118.858333333333,34.925,792
-118.841666666667,34.925,686
-118.825,34.925,802
-118.808333333333,34.925,1002
-118.791666666667,34.925,1125
-118.775,34.925,1172
-118.758333333333,34.925,1299
-118.741666666667,34.925,1458
-118.725,34.925,1447
-118.708333333333,34.925,1466
-118.691666666667,34.925,1458
-118.675,34.925,1654
-118.658333333333,34.925,1740
-118.641666666667,34.925,1634
-118.625,34.925,1497
-118.608333333333,34.925,1466
-118.591666666667,34.925,1362
-118.575,34.925,1310
-118.558333333333,34.925,1257
-118.541666666667,34.925,1204
-118.525,34.925,1179
-118.508333333333,34.925,1134
-118.491666666667,34.925,1055
-118.475,34.925,1030
-118.458333333333,34.925,1014
-118.441666666667,34.925,1006
-118.425,34.925,991
-118.408333333333,34.925,970
-118.391666666667,34.925,943
-118.375,34.925,919
-118.358333333333,34.925,898
-118.341666666667,34.925,881
-118.325,34.925,858
-118.308333333333,34.925,837
-118.291666666667,34.925,830
-118.275,34.925,822
-118.258333333333,34.925,854
